Company,Symbol,Date,Segment,Call,Price
Walt Disney (DIS),DIS,2018-05-15,F,1,$102.92
Meta (FB),FB,2018-05-15,D,1,$184.32
Home Depot (HD),HD,2018-05-15,F,1,$187.98
Netflix (NFLX),NFLX,2018-05-15,D,1,$326.13
NVIDIA (NVDA),NVDA,2018-05-15,D,1,$245.56
Snap (SNAP),SNAP,2018-05-15,D,4,$10.65
Welbilt (WBT),WBT,2018-05-15,I,1,$19.15
Tableau Software (DATA),DATA,2018-05-16,I,1,$92.76
Estee Lauder (EL),EL,2018-05-16,D,1,$144.70
Lockheed Martin (LMT),LMT,2018-05-16,F,1,$319.33
Macy's (M),M,2018-05-16,F,1,$33.17
Micron Technology (MU),MU,2018-05-16,F,1,$56.50
Northrop Grumman (NOC),NOC,2018-05-16,F,1,$321.16
PVH Corp (PVH),PVH,2018-05-16,D,1,$155.21
PayPal (PYPL),PYPL,2018-05-16,I,1,$77.82
Raytheon (RTN),RTN,2018-05-16,F,1,$210.15
Western Digital (WDC),WDC,2018-05-16,D,1,$87.02
Walmart (WMT),WMT,2018-05-16,D,1,$86.13
Clorox (CLX),CLX,2018-05-17,D,4,$118.33
Estee Lauder (EL),EL,2018-05-17,D,2,$144.90
General Mills (GIS),GIS,2018-05-17,D,4,$42.81
KB Home (KBH),KBH,2018-05-17,D,4,$25.82
Lennar (LEN),LEN,2018-05-17,D,4,$51.30
Masco (MAS),MAS,2018-05-17,F,4,$37.50
Owens Corning (OC),OC,2018-05-17,F,4,$65.57
Stanley Black & Decker (SWK),SWK,2018-05-17,F,2,$143.16
Trinseo (TSE),TSE,2018-05-17,I,1,$75.95
Emerson Electric (EMR),EMR,2018-05-21,D,1,$74.08
FedEx (FDX),FDX,2018-05-21,D,1,$254.66
Honeywell (HON),HON,2018-05-21,D,1,$150.49
International Flavors and (IFF),IFF,2018-05-21,I,1,$125.03
Kimberly-Clark (KMB),KMB,2018-05-21,D,1,$104.72
3M (MMM),MMM,2018-05-21,D,1,$201.76
Nike (NKE),NKE,2018-05-21,D,1,$71.38
Starbucks (SBUX),SBUX,2018-05-21,D,1,$57.34
Take-Two Interactive (TTWO),TTWO,2018-05-21,I,1,$115.96
Union Pacific (UNP),UNP,2018-05-21,D,1,$145.08
United Technologies (UTX),UTX,2018-05-21,D,1,$128.05
Zillow (Z),Z,2018-05-21,I,1,$51.87
Chevron (CVX),CVX,2018-05-22,D,1,$128.23
International Flavors and (IFF),IFF,2018-05-22,D,1,$124.97
JC Penney (JCP),JCP,2018-05-22,D,5,$2.35
Nordstrom (JWN),JWN,2018-05-22,D,1,$45.77
Micron Technology (MU),MU,2018-05-22,I,1,$59.03
Pioneer Natural Resources (PXD),PXD,2018-05-22,D,1,$202.68
Raytheon (RTN),RTN,2018-05-22,D,1,$207.73
Schlumberger (SLB),SLB,2018-05-22,D,1,$73.73
Take-Two Interactive (TTWO),TTWO,2018-05-22,D,1,$113.24
Union Pacific (UNP),UNP,2018-05-22,I,1,$142.92
Waste Management (WM),WM,2018-05-22,D,1,$81.79
Akamai Technologies (AKAM),AKAM,2018-05-23,D,1,$77.02
Carnival (CCL),CCL,2018-05-23,I,1,$64.68
EOG Resources (EOG),EOG,2018-05-23,D,1,$122.98
General Electric (GE),GE,2018-05-23,D,4,$14.18
Global Payments (GPN),GPN,2018-05-23,I,1,$112.05
Lowe's (LOW),LOW,2018-05-23,D,1,$94.69
Marathon Petroleum (MPC),MPC,2018-05-23,D,1,$78.87
Ralph Lauren (RL),RL,2018-05-23,D,1,$133.33
Tiffany & Co (TIF),TIF,2018-05-23,D,1,$126.05
Toll Brothers (TOL),TOL,2018-05-23,D,4,$39.91
Walmart (WMT),WMT,2018-05-23,D,4,$83.01
Williams-Sonoma (WSM),WSM,2018-05-23,D,1,$49.18
FMC Corp (FMC),FMC,2018-05-24,F,1,$88.33
Intuit (INTU),INTU,2018-05-24,I,1,$197.79
Nordstrom (JWN),JWN,2018-05-24,D,1,$48.74
Kohl's (KSS),KSS,2018-05-24,D,1,$64.51
Micron Technology (MU),MU,2018-05-24,D,1,$61.49
Netflix (NFLX),NFLX,2018-05-24,D,1,$349.29
Nucor (NUE),NUE,2018-05-24,D,2,$64.61
Clorox (CLX),CLX,2018-05-29,D,1,$124.14
Salesforce (CRM),CRM,2018-05-29,I,1,$126.88
Covanta (CVA),CVA,2018-05-29,I,1,$16.05
JPMorgan Chase (JPM),JPM,2018-05-29,D,1,$105.93
Advance Auto Parts (AAP),AAP,2018-05-30,F,4,$128.53
AutoZone (AZO),AZO,2018-05-30,F,1,$653.78
Salesforce (CRM),CRM,2018-05-30,D,1,$129.30
New Relic (NEWR),NEWR,2018-05-30,I,1,$99.73
ServiceNow (NOW),NOW,2018-05-30,D,1,$178.47
O'Reilly Automotive (ORLY),ORLY,2018-05-30,D,2,$273.56
PVH Corp (PVH),PVH,2018-05-30,I,1,$155.50
Workday (WDAY),WDAY,2018-05-30,D,1,$131.78
Dicks Sporting Goods (DKS),DKS,2018-05-31,F,1,$36.60
Meta (FB),FB,2018-05-31,D,1,$191.78
3M (MMM),MMM,2018-05-31,F,1,$197.23
Nutanix (NTNX),NTNX,2018-05-31,I,1,$53.45
Nucor (NUE),NUE,2018-05-31,F,1,$64.19
VICI Properties (VICI),VICI,2018-05-31,I,1,$19.37
Adobe Systems (ADBE),ADBE,2018-06-01,D,2,$251.31
Broadcom (AVGO),AVGO,2018-06-01,D,1,$256.34
Brown-Forman (BF.B),BF.B,2018-06-01,D,4,$55.59
Casa Systems (CASA),CASA,2018-06-01,M,4,$19.10
Coupa Software (COUP),COUP,2018-06-01,F,1,$54.07
EPAM Systems (EPAM),EPAM,2018-06-01,M,1,$124.00
Five Below (FIVE),FIVE,2018-06-01,D,1,$71.39
HealthEquity (HQY),HQY,2018-06-01,M,4,$76.09
ServiceNow (NOW),NOW,2018-06-01,D,2,$181.51
Ollie's Bargain Outlet (OLLI),OLLI,2018-06-01,D,1,$70.55
Palo Alto Networks (PANW),PANW,2018-06-01,D,1,$209.19
Signet Jewelers (SIG),SIG,2018-06-01,D,1,$42.61
Splunk (SPLK),SPLK,2018-06-01,D,2,$113.95
Thor Industries (THO),THO,2018-06-01,D,4,$93.00
Workday (WDAY),WDAY,2018-06-01,D,2,$126.29
Apple (AAPL),AAPL,2018-06-04,D,1,$191.83
Adobe Systems (ADBE),ADBE,2018-06-04,D,1,$253.34
Amgen (AMGN),AMGN,2018-06-04,D,1,$185.44
Chipotle Mexican Grill (CMG),CMG,2018-06-04,F,1,$443.83
Henry Schein (HSIC),HSIC,2018-06-04,I,1,$70.24
Intel (INTC),INTC,2018-06-04,D,1,$56.83
El Pollo Loco (LOCO),LOCO,2018-06-04,D,4,$10.60
Microsoft (MSFT),MSFT,2018-06-04,D,1,$101.67
NVIDIA (NVDA),NVDA,2018-06-04,D,1,$264.85
PayPal (PYPL),PYPL,2018-06-04,D,1,$84.57
Regeneron Pharmaceuticals (REGN),REGN,2018-06-04,D,1,$312.09
Starbucks (SBUX),SBUX,2018-06-04,D,4,$57.07
Block (SQ),SQ,2018-06-04,D,1,$61.20
Del Taco Restaurants (TACO),TACO,2018-06-04,D,2,$12.37
Wyndham Hotels (WH),WH,2018-06-04,I,1,$63.16
Burlington Stores (BURL),BURL,2018-06-05,D,1,$155.91
Coupa Software (COUP),COUP,2018-06-05,D,1,$60.16
Goldman Sachs (GS),GS,2018-06-05,D,1,$228.34
JPMorgan Chase (JPM),JPM,2018-06-05,D,1,$107.84
Kohl's (KSS),KSS,2018-06-05,D,2,$74.94
Macy's (M),M,2018-06-05,D,2,$40.05
Medtronic (MDT),MDT,2018-06-05,I,1,$86.66
Netflix (NFLX),NFLX,2018-06-05,D,2,$365.80
Palo Alto Networks (PANW),PANW,2018-06-05,I,1,$203.86
Wyndham Destinations (WYND),WYND,2018-06-05,I,1,$49.01
Broadcom (AVGO),AVGO,2018-06-06,D,1,$263.52
Boeing (BA),BA,2018-06-06,D,1,$371.56
Caterpillar (CAT),CAT,2018-06-06,D,1,$156.51
CIGNA (CI),CI,2018-06-06,D,1,$174.93
Camping World (CWH),CWH,2018-06-06,I,1,$21.04
Five Below (FIVE),FIVE,2018-06-06,D,1,$81.28
Canada Goose (GOOS),GOOS,2018-06-06,F,5,$44.22
Goldman Sachs (GS),GS,2018-06-06,D,1,$232.23
JPMorgan Chase (JPM),JPM,2018-06-06,D,1,$110.36
3M (MMM),MMM,2018-06-06,D,1,$203.86
Qualcomm (QCOM),QCOM,2018-06-06,I,1,$59.84
Thor Industries (THO),THO,2018-06-06,D,4,$98.44
Tesla (TSLA),TSLA,2018-06-06,D,2,$319.50
UnitedHealth Group (UNH),UNH,2018-06-06,D,1,$248.65
Centene (CNC),CNC,2018-06-08,D,4,$119.81
Five Below (FIVE),FIVE,2018-06-08,F,1,$101.19
Jabil (JBL),JBL,2018-06-08,D,4,$29.25
Macy's (M),M,2018-06-08,D,1,$39.88
Michaels (MIK),MIK,2018-06-08,D,1,$20.43
Procter & Gamble (PG),PG,2018-06-08,D,1,$77.18
Qualcomm (QCOM),QCOM,2018-06-08,D,1,$60.26
RH (RH),RH,2018-06-08,D,2,$113.28
Wyndham Hotels (WH),WH,2018-06-08,D,1,$62.88
Wyndham Destinations (WYND),WYND,2018-06-08,D,1,$48.24
Allergan (AGN),AGN,2018-06-11,D,1,$171.04
Activision Blizzard (ATVI),ATVI,2018-06-11,D,1,$75.00
Brinks (BCO),BCO,2018-06-11,F,1,$80.20
Electronic Arts (EA),EA,2018-06-11,D,1,$139.16
Estee Lauder (EL),EL,2018-06-11,D,1,$155.05
Hewlett Packard Enterpris (HPE),HPE,2018-06-11,F,4,$16.02
HP (HPQ),HPQ,2018-06-11,F,1,$24.01
Nike (NKE),NKE,2018-06-11,D,1,$74.59
Dave and Busters (PLAY),PLAY,2018-06-11,D,2,$47.83
RH (RH),RH,2018-06-11,D,2,$118.73
Block (SQ),SQ,2018-06-11,F,1,$61.29
Twitter (TWTR),TWTR,2018-06-11,F,1,$41.42
UnitedHealth Group (UNH),UNH,2018-06-11,D,1,$253.78
Cisco Systems (CSCO),CSCO,2018-06-12,I,1,$43.94
Edwards Lifesciences (EW),EW,2018-06-12,D,1,$148.52
FedEx (FDX),FDX,2018-06-12,D,1,$265.53
Lockheed Martin (LMT),LMT,2018-06-12,D,1,$315.16
Northrop Grumman (NOC),NOC,2018-06-12,D,1,$329.35
Pepsico (PEP),PEP,2018-06-12,D,1,$104.48
PayPal (PYPL),PYPL,2018-06-12,D,1,$85.02
RH (RH),RH,2018-06-12,F,1,$155.00
Raytheon (RTN),RTN,2018-06-12,D,1,$206.61
Teladoc (TDOC),TDOC,2018-06-12,I,1,$56.70
Tapestry (TPR),TPR,2018-06-12,D,2,$45.82
Twitter (TWTR),TWTR,2018-06-12,D,1,$43.49
Time Warner (TWX),TWX,2018-06-12,D,2,$96.22
United States Steel (X),X,2018-06-12,D,2,$37.58
XPO Logistics (XPO),XPO,2018-06-12,D,1,$114.18
Abbott Laboratories (ABT),ABT,2018-06-13,F,1,$62.63
Accenture (ACN),ACN,2018-06-13,F,1,$163.02
Adobe Systems (ADBE),ADBE,2018-06-13,F,1,$256.13
Broadcom (AVGO),AVGO,2018-06-13,F,1,$263.58
Salesforce (CRM),CRM,2018-06-13,F,1,$136.50
DowDuPont (DWDP),DWDP,2018-06-13,F,1,$68.57
Meta (FB),FB,2018-06-13,D,1,$192.41
Netflix (NFLX),NFLX,2018-06-13,D,1,$379.93
NVIDIA (NVDA),NVDA,2018-06-13,F,1,$262.40
PayPal (PYPL),PYPL,2018-06-13,F,1,$85.27
RH (RH),RH,2018-06-13,I,1,$154.92
Texas Instruments (TXN),TXN,2018-06-13,F,1,$114.00
Union Pacific (UNP),UNP,2018-06-13,F,1,$144.28
United Parcel Service (UPS),UPS,2018-06-13,F,4,$117.33
United Technologies (UTX),UTX,2018-06-13,F,1,$126.94
XPO Logistics (XPO),XPO,2018-06-13,D,1,$113.30
Adobe Systems (ADBE),ADBE,2018-06-14,I,1,$258.10
H&R Block (HRB),HRB,2018-06-14,F,5,$23.77
Netflix (NFLX),NFLX,2018-06-14,D,2,$392.87
Thor Industries (THO),THO,2018-06-14,I,1,$98.50
Tailored Brands (TLRD),TLRD,2018-06-14,F,5,$26.19
Zuora (ZUO),ZUO,2018-06-14,I,1,$31.34
Apple (AAPL),AAPL,2018-06-15,D,1,$188.84
Adobe Systems (ADBE),ADBE,2018-06-15,D,1,$251.82
Centene (CNC),CNC,2018-06-15,I,1,$123.77
Costco (COST),COST,2018-06-15,D,1,$207.32
Darden Restaurants (DRI),DRI,2018-06-15,D,1,$94.10
FedEx (FDX),FDX,2018-06-15,D,1,$264.56
Kroger (KR),KR,2018-06-15,D,4,$25.88
Manitowoc (MTW),MTW,2018-06-15,I,1,$25.45
Micron Technology (MU),MU,2018-06-15,D,1,$58.23
Netflix (NFLX),NFLX,2018-06-15,D,1,$391.98
New York Times (NYT),NYT,2018-06-15,D,1,$25.35
PayPal (PYPL),PYPL,2018-06-15,D,1,$85.31
Qualcomm (QCOM),QCOM,2018-06-15,D,2,$59.86
Red Hat (RHT),RHT,2018-06-15,D,1,$174.99
Block (SQ),SQ,2018-06-15,D,1,$64.48
Winnebago Industries (WGO),WGO,2018-06-15,D,4,$40.00
Zuora (ZUO),ZUO,2018-06-15,D,1,$34.63
Advanced Micro Devices (AMD),AMD,2018-06-18,D,1,$17.11
Boeing (BA),BA,2018-06-18,D,1,$354.74
Citigroup (C),C,2018-06-18,D,1,$66.75
Caterpillar (CAT),CAT,2018-06-18,D,1,$148.68
Carbon Black (CBLK),CBLK,2018-06-18,D,4,$34.06
Coupa Software (COUP),COUP,2018-06-18,D,2,$63.10
Dropbox (DBX),DBX,2018-06-18,D,1,$42.00
DocuSign (DOCU),DOCU,2018-06-18,D,4,$63.90
Ford Motor (F),F,2018-06-18,D,1,$11.99
Genpact (G),G,2018-06-18,D,1,$30.84
Goldman Sachs (GS),GS,2018-06-18,D,1,$231.39
Johnson & Johnson (JNJ),JNJ,2018-06-18,D,1,$121.32
Lennar (LEN),LEN,2018-06-18,D,1,$51.97
3M (MMM),MMM,2018-06-18,D,1,$204.17
Okta (OKTA),OKTA,2018-06-18,D,2,$55.00
Pivotal Software (PVTL),PVTL,2018-06-18,D,4,$27.84
Twitter (TWTR),TWTR,2018-06-18,D,1,$46.00
Walmart (WMT),WMT,2018-06-18,D,1,$83.00
ZScaler (ZS),ZS,2018-06-18,D,4,$40.40
Zuora (ZUO),ZUO,2018-06-18,D,2,$37.09
Citigroup (C),C,2018-06-19,D,1,$66.78
Carrizo Oil & Gas (CRZO),CRZO,2018-06-19,I,1,$28.36
CVS Health (CVS),CVS,2018-06-19,D,1,$70.77
FedEx (FDX),FDX,2018-06-19,D,4,$258.39
Optinose (OPTN),OPTN,2018-06-19,I,1,$24.47
Starbucks (SBUX),SBUX,2018-06-19,D,4,$57.43
Tesla (TSLA),TSLA,2018-06-19,D,1,$352.55
Walgreens Boots Alliance (WBA),WBA,2018-06-19,D,1,$64.61
Aimmune Therapeutics (AIMT),AIMT,2018-06-20,I,1,$30.20
Walt Disney (DIS),DIS,2018-06-20,D,2,$107.15
Meta (FB),FB,2018-06-20,D,1,$202.00
General Electric (GE),GE,2018-06-20,F,4,$12.88
H&R Block (HRB),HRB,2018-06-20,F,5,$24.07
Intuit (INTU),INTU,2018-06-20,F,1,$213.52
Netflix (NFLX),NFLX,2018-06-20,D,1,$416.76
Oracle (ORCL),ORCL,2018-06-20,D,4,$42.82
PayPal (PYPL),PYPL,2018-06-20,D,1,$85.95
Starbucks (SBUX),SBUX,2018-06-20,D,4,$52.22
Spotify (SPOT),SPOT,2018-06-20,D,1,$176.40
Block (SQ),SQ,2018-06-20,D,1,$67.59
Thor Industries (THO),THO,2018-06-20,D,1,$104.76
Twitter (TWTR),TWTR,2018-06-20,D,1,$46.13
Winnebago Industries (WGO),WGO,2018-06-20,D,2,$46.35
Williams-Sonoma (WSM),WSM,2018-06-20,I,1,$64.55
Darden Restaurants (DRI),DRI,2018-06-21,D,4,$107.06
DowDuPont (DWDP),DWDP,2018-06-21,D,1,$65.28
Intel (INTC),INTC,2018-06-21,D,1,$52.19
Kroger (KR),KR,2018-06-21,D,2,$28.73
3M (MMM),MMM,2018-06-21,D,1,$195.52
Micron Technology (MU),MU,2018-06-21,F,1,$59.44
Okta (OKTA),OKTA,2018-06-21,I,1,$53.22
United Technologies (UTX),UTX,2018-06-21,D,1,$123.48
Accenture (ACN),ACN,2018-06-22,D,2,$159.63
Bed Bath & Beyond (BBBY),BBBY,2018-06-22,D,4,$20.07
Citigroup (C),C,2018-06-22,D,1,$67.20
ConAgra Foods (CAG),CAG,2018-06-22,D,1,$38.55
Carnival (CCL),CCL,2018-06-22,D,2,$63.53
Entergy (ETR),ETR,2018-06-22,I,1,$80.21
General Mills (GIS),GIS,2018-06-22,D,2,$45.22
Lennar (LEN),LEN,2018-06-22,D,4,$51.20
McCormick (MKC),MKC,2018-06-22,D,1,$106.09
Paychex (PAYX),PAYX,2018-06-22,D,2,$70.22
Red Hat (RHT),RHT,2018-06-22,I,1,$142.14
Constellation Brands (STZ),STZ,2018-06-22,D,2,$231.52
Walgreens Boots Alliance (WBA),WBA,2018-06-22,D,2,$67.61
Bilibili (BILI),BILI,2018-07-05,D,4,$12.90
Dropbox (DBX),DBX,2018-07-05,D,1,$31.46
Meta (FB),FB,2018-07-05,D,1,$198.45
iQIYI (IQ),IQ,2018-07-05,D,4,$31.19
KB Home (KBH),KBH,2018-07-05,D,2,$26.48
McCormick (MKC),MKC,2018-07-05,D,2,$118.12
Herman Miller (MLHR),MLHR,2018-07-05,D,2,$38.75
Netflix (NFLX),NFLX,2018-07-05,D,1,$398.39
Paychex (PAYX),PAYX,2018-07-05,I,1,$69.08
Starbucks (SBUX),SBUX,2018-07-05,D,4,$48.61
Spotify (SPOT),SPOT,2018-07-05,D,1,$176.44
Twitter (TWTR),TWTR,2018-07-05,D,1,$45.06
Zuora (ZUO),ZUO,2018-07-05,D,2,$26.74
Citigroup (C),C,2018-07-06,D,1,$67.14
ConAgra Foods (CAG),CAG,2018-07-06,F,1,$35.73
CytoSorbents (CTSO),CTSO,2018-07-06,M,2,$11.50
General Electric (GE),GE,2018-07-06,F,1,$13.85
General Mills (GIS),GIS,2018-07-06,D,2,$45.04
Installed Building Produc (IBP),IBP,2018-07-06,M,4,$56.15
JPMorgan Chase (JPM),JPM,2018-07-06,D,2,$104.06
Nordstrom (JWN),JWN,2018-07-06,D,4,$53.95
Pepsico (PEP),PEP,2018-07-06,D,2,$109.56
PNC Financial (PNC),PNC,2018-07-06,D,2,$136.00
Sunrun (RUN),RUN,2018-07-06,M,2,$15.49
Schlumberger (SLB),SLB,2018-07-06,D,1,$67.03
Wells Fargo (WFC),WFC,2018-07-06,D,2,$55.89
Boeing (BA),BA,2018-07-09,D,1,$341.92
Bank of America (BAC),BAC,2018-07-09,D,2,$29.05
Citigroup (C),C,2018-07-09,D,1,$68.94
Caterpillar (CAT),CAT,2018-07-09,D,2,$140.97
Emerson Electric (EMR),EMR,2018-07-09,D,1,$70.84
FedEx (FDX),FDX,2018-07-09,D,2,$234.94
General Electric (GE),GE,2018-07-09,D,1,$13.95
Hasbro (HAS),HAS,2018-07-09,F,1,$96.74
JPMorgan Chase (JPM),JPM,2018-07-09,D,2,$107.28
Mattel (MAT),MAT,2018-07-09,D,4,$17.62
MongoDB (MDB),MDB,2018-07-09,I,1,$52.91
3M (MMM),MMM,2018-07-09,D,1,$200.53
Morgan Stanley (MS),MS,2018-07-09,D,2,$48.41
Stitch Fix (SFIX),SFIX,2018-07-09,F,1,$31.12
United Parcel Service (UPS),UPS,2018-07-09,D,1,$108.59
United Rentals (URI),URI,2018-07-09,D,1,$155.11
United Technologies (UTX),UTX,2018-07-09,D,1,$126.68
Wynn Resorts (WYNN),WYNN,2018-07-09,D,1,$160.13
Allergan (AGN),AGN,2018-07-10,F,4,$175.95
Core Labs (CLB),CLB,2018-07-10,I,1,$119.67
Jack Henry & Associates (JKHY),JKHY,2018-07-10,F,1,$134.25
Pepsico (PEP),PEP,2018-07-10,F,1,$112.89
American Airlines (AAL),AAL,2018-07-11,D,4,$35.96
Boeing (BA),BA,2018-07-11,D,4,$340.60
Caterpillar (CAT),CAT,2018-07-11,D,4,$136.76
Canopy Growth (CGC),CGC,2018-07-11,I,1,$29.59
Meta (FB),FB,2018-07-11,D,1,$202.54
Honeywell (HON),HON,2018-07-11,D,4,$144.52
Lockheed Martin (LMT),LMT,2018-07-11,D,2,$306.58
Mastercard (MA),MA,2018-07-11,D,1,$203.84
3M (MMM),MMM,2018-07-11,D,4,$197.68
Netflix (NFLX),NFLX,2018-07-11,D,1,$418.65
Northrop Grumman (NOC),NOC,2018-07-11,D,2,$311.77
Palo Alto Networks (PANW),PANW,2018-07-11,D,1,$212.79
Proofpoint (PFPT),PFPT,2018-07-11,D,1,$122.02
Raytheon (RTN),RTN,2018-07-11,D,2,$194.03
Visa (V),V,2018-07-11,D,1,$138.15
VMware (VMW),VMW,2018-07-11,I,1,$153.59
Apple (AAPL),AAPL,2018-07-12,D,1,$191.03
Adobe Systems (ADBE),ADBE,2018-07-12,D,1,$254.87
Broadcom (AVGO),AVGO,2018-07-12,D,4,$209.98
Boyd Gaming (BYD),BYD,2018-07-12,D,1,$38.19
Churchill Downs (CHDN),CHDN,2018-07-12,D,1,$302.45
Electronic Arts (EA),EA,2018-07-12,D,1,$148.61
Meta (FB),FB,2018-07-12,D,1,$206.92
Johnson & Johnson (JNJ),JNJ,2018-07-12,D,1,$127.76
Las Vegas Sands (LVS),LVS,2018-07-12,D,4,$73.18
Mastercard (MA),MA,2018-07-12,D,1,$207.78
MGM Resorts (MGM),MGM,2018-07-12,D,3,$30.50
Netflix (NFLX),NFLX,2018-07-12,D,4,$413.50
ServiceNow (NOW),NOW,2018-07-12,D,1,$194.66
Penn National Gaming (PENN),PENN,2018-07-12,D,1,$36.45
Sage Therapeutics (SAGE),SAGE,2018-07-12,I,1,$167.79
Splunk (SPLK),SPLK,2018-07-12,D,1,$105.94
Take-Two Interactive (TTWO),TTWO,2018-07-12,D,1,$126.24
Visa (V),V,2018-07-12,D,1,$139.90
VICI Properties (VICI),VICI,2018-07-12,D,1,$20.94
Vistra Energy (VST),VST,2018-07-12,I,1,$23.19
Wynn Resorts (WYNN),WYNN,2018-07-12,D,4,$164.53
Boeing (BA),BA,2018-07-16,F,1,$356.10
Bank of America (BAC),BAC,2018-07-16,I,1,$29.78
Citigroup (C),C,2018-07-16,D,1,$69.46
Enbridge (ENB),ENB,2018-07-16,I,1,$35.36
General Electric (GE),GE,2018-07-16,D,2,$13.90
Honeywell (HON),HON,2018-07-16,D,2,$146.40
JPMorgan Chase (JPM),JPM,2018-07-16,D,1,$110.58
McCormick (MKC),MKC,2018-07-16,F,1,$118.47
Netflix (NFLX),NFLX,2018-07-16,D,2,$400.48
Pfizer (PFE),PFE,2018-07-16,D,4,$37.38
Wells Fargo (WFC),WFC,2018-07-16,D,1,$56.99
Bed Bath & Beyond (BBBY),BBBY,2018-07-17,F,4,$19.13
Celgene (CELG),CELG,2018-07-17,D,2,$85.85
Gilead Sciences (GILD),GILD,2018-07-17,D,2,$77.20
Canada Goose (GOOS),GOOS,2018-07-17,F,1,$63.60
Honeywell (HON),HON,2018-07-17,D,2,$148.49
Illumina (ILMN),ILMN,2018-07-17,D,1,$305.49
Johnson & Johnson (JNJ),JNJ,2018-07-17,D,2,$129.11
Lennar (LEN),LEN,2018-07-17,D,2,$55.55
Lululemon Athletica (LULU),LULU,2018-07-17,F,1,$129.45
Netflix (NFLX),NFLX,2018-07-17,D,1,$379.48
Urban Outfitters (URBN),URBN,2018-07-17,F,1,$45.92
Wayfair (W),W,2018-07-17,F,4,$124.65
Williams-Sonoma (WSM),WSM,2018-07-17,F,1,$61.93
Citigroup (C),C,2018-07-18,D,2,$69.85
CSX (CSX),CSX,2018-07-18,D,1,$69.00
D R Horton (DHI),DHI,2018-07-18,D,2,$43.25
Ford Motor (F),F,2018-07-18,D,2,$10.87
First Horizon National (FHN),FHN,2018-07-18,I,1,$17.03
Federal Realty Investment (FRT),FRT,2018-07-18,F,1,$123.16
General Motors (GM),GM,2018-07-18,D,2,$39.87
Goldman Sachs (GS),GS,2018-07-18,D,2,$231.24
IBM (IBM),IBM,2018-07-18,I,1,$144.52
Lennar (LEN),LEN,2018-07-18,D,2,$55.17
Netflix (NFLX),NFLX,2018-07-18,D,2,$375.13
Pennsylvania Real Estate  (PEI),PEI,2018-07-18,F,1,$10.63
Simon Property Group (SPG),SPG,2018-07-18,F,1,$170.72
United Continental (UAL),UAL,2018-07-18,D,1,$79.00
Alcoa (AA),AA,2018-07-19,D,4,$41.56
Abbott Laboratories (ABT),ABT,2018-07-19,M,1,$63.78
AtriCure (ATRC),ATRC,2018-07-19,M,1,$29.32
Danaher (DHR),DHR,2018-07-19,D,1,$103.20
Walt Disney (DIS),DIS,2018-07-19,D,1,$112.13
Domino's Pizza (DPZ),DPZ,2018-07-19,I,1,$276.75
Dexcom (DXCM),DXCM,2018-07-19,M,1,$102.54
Five Below (FIVE),FIVE,2018-07-19,D,2,$107.93
IBM (IBM),IBM,2018-07-19,D,1,$149.24
Live Oak Bancshares (LOB),LOB,2018-07-19,M,1,$31.95
Mastercard (MA),MA,2018-07-19,D,1,$206.06
Nucor (NUE),NUE,2018-07-19,I,1,$64.67
PayPal (PYPL),PYPL,2018-07-19,D,1,$87.38
Senseonics (SENS),SENS,2018-07-19,M,4,$3.87
Block (SQ),SQ,2018-07-19,D,1,$70.32
Union Pacific (UNP),UNP,2018-07-19,D,4,$140.41
Visa (V),V,2018-07-19,D,1,$140.13
Abbott Laboratories (ABT),ABT,2018-07-23,F,1,$63.20
General Electric (GE),GE,2018-07-23,D,4,$12.99
Halliburton (HAL),HAL,2018-07-23,D,4,$41.54
Hasbro (HAS),HAS,2018-07-23,I,1,$106.04
Honeywell (HON),HON,2018-07-23,D,1,$153.70
Illinois Tool Works (ITW),ITW,2018-07-23,D,5,$136.26
JPMorgan Chase (JPM),JPM,2018-07-23,D,1,$113.35
Mattel (MAT),MAT,2018-07-23,D,5,$16.59
McCormick (MKC),MKC,2018-07-23,I,1,$117.20
Microsoft (MSFT),MSFT,2018-07-23,D,1,$107.97
Schlumberger (SLB),SLB,2018-07-23,D,1,$65.74
Skyworks Solutions (SWKS),SWKS,2018-07-23,D,4,$96.44
UnitedHealth Group (UNH),UNH,2018-07-23,D,1,$252.74
Centene (CNC),CNC,2018-07-24,I,1,$130.00
Salesforce (CRM),CRM,2018-07-24,D,2,$146.00
Danaher (DHR),DHR,2018-07-24,F,1,$103.55
Fortive (FTV),FTV,2018-07-24,D,1,$77.41
3M (MMM),MMM,2018-07-24,D,1,$200.68
Advanced Micro Devices (AMD),AMD,2018-07-30,D,1,$19.42
Chubb (CB),CB,2018-07-30,I,1,$139.85
Expedia (EXPE),EXPE,2018-07-30,D,1,$134.81
Meta (FB),FB,2018-07-30,D,4,$171.06
Honeywell (HON),HON,2018-07-30,D,1,$156.92
Ingersoll-Rand (IR),IR,2018-07-30,D,1,$97.22
Lam Research (LRCX),LRCX,2018-07-30,I,1,$187.84
Microsoft (MSFT),MSFT,2018-07-30,D,1,$105.37
NXP Semiconductors (NXPI),NXPI,2018-07-30,F,1,$94.83
Twitter (TWTR),TWTR,2018-07-30,D,4,$31.38
United Technologies (UTX),UTX,2018-07-30,D,1,$133.10
Apple (AAPL),AAPL,2018-07-31,F,1,$190.29
Automatic Data Processing (ADP),ADP,2018-07-31,D,1,$134.99
Costco (COST),COST,2018-07-31,D,1,$218.71
